# Melhores coberturas conhecidas no mundo, e melhores limites inferiores
# já provados, para o covering design C(v,k,t).
#
# Fonte: La Jolla Covering Repository, D. M. Gordon.
#   https://github.com/dmgordo/LJCR
# Licença: Creative Commons Attribution 4.0 (CC BY 4.0).
#
# Gerado por ferramentas/atualizar-referencia.py — não editar à mão.
#
# v,k,t,melhor_conhecido,limite_publicado
86,13,4,6154,3282
86,13,5,80842,29710
86,14,2,49,43
86,14,3,423,308
86,14,4,4413,2372
86,14,5,52308,19123
86,15,2,42,41
86,15,3,339,247
86,15,4,3338,1709
86,15,5,35553,13055
86,16,2,37,34
86,16,3,258,210
86,16,4,2667,1280
86,16,5,25621,8955
86,17,2,31,31
86,17,3,200,167
86,17,4,2114,1022
86,17,5,18453,6344
86,18,2,29,28
86,18,3,163,144
86,18,4,1512,765
86,18,5,13451,4659
86,19,2,28,25
86,19,3,154,127
86,19,4,1214,643
86,19,5,10103,3400
86,19,6,75602,18169
86,20,2,25,22
86,20,3,125,104
86,20,4,937,521
86,20,5,7771,2697
86,20,6,50064,13662
86,21,2,21,21
86,21,3,109,91
86,21,4,757,402
86,21,5,5738,2089
86,21,6,39560,10325
86,22,2,20,20
86,22,3,85,83
86,22,4,607,333
86,22,5,4289,1537
86,22,6,30969,7580
86,23,2,19,18
86,23,3,85,72
86,23,4,556,292
86,23,5,3172,1216
86,23,6,23232,5318
86,24,2,18,16
86,24,3,77,65
86,24,4,405,255
86,24,5,2484,1022
86,24,6,17309,4200
87,3,2,1247,1247
87,4,2,631,631
87,4,3,26818,26818
87,5,2,383,383
87,5,3,11352,10858
87,6,2,261,261
87,6,3,5496,5496
87,7,2,187,187
87,7,3,3771,3033
87,7,4,106448,63597
87,8,2,143,142
87,8,3,2413,2012
87,8,4,51582,32201
87,9,2,113,107
87,9,3,1631,1354
87,9,4,30818,17671
87,10,2,90,87
87,10,3,1044,923
87,10,4,22263,10649
87,11,2,76,73
87,11,3,767,681
87,11,4,14230,7079
87,12,2,65,62
87,12,3,663,522
87,12,4,8276,4822
87,13,2,55,54
87,13,3,511,409
87,13,4,6447,3407
87,13,5,86407,31180
87,14,2,50,47
87,14,3,432,330
87,14,4,4755,2430
87,14,5,56331,20396
87,15,2,43,41
87,15,3,348,250
87,15,4,3506,1787
87,15,5,37949,13758
87,16,2,39,36
87,16,3,269,223
87,16,4,2828,1344
87,16,5,27387,9293
87,17,2,31,31
87,17,3,206,174
87,17,4,2234,1075
87,17,5,19235,6551
87,18,2,30,29
87,18,3,170,150
87,18,4,1580,808
87,18,5,14568,4940
87,19,2,28,26
87,19,3,156,129
87,19,4,1285,660
87,19,5,10834,3503
87,19,6,76897,19585
87,20,2,25,22
87,20,3,134,109
87,20,4,966,553
87,20,5,8284,2798
87,20,6,53371,14790
87,21,2,22,21
87,21,3,112,92
87,21,4,818,431
87,21,5,6029,2159
87,21,6,41297,11174
87,22,2,21,20
87,22,3,90,84
87,22,4,615,360
87,22,5,4830,1590
87,22,6,32541,8262
87,23,2,19,19
87,23,3,85,77
87,23,4,567,314
87,23,5,3272,1268
87,23,6,24818,5814
87,24,2,18,17
87,24,3,77,66
87,24,4,410,261
87,24,5,2497,1059
87,24,6,18718,4408
88,3,2,1291,1291
88,4,2,638,638
88,4,3,27434,27434
88,5,2,388,388
88,5,3,11886,11106
88,6,2,264,264
88,6,3,5740,5618
88,7,2,193,189
88,7,3,3855,3282
88,7,4,111944,69093
88,8,2,145,143
88,8,3,2443,2057
88,8,4,53868,33363
88,9,2,118,108
88,9,3,1741,1389
88,9,4,31545,19673
88,10,2,91,88
88,10,3,1078,942
88,10,4,22268,11916
88,11,2,77,74
88,11,3,779,696
88,11,4,14747,7384
88,12,2,66,62
88,12,3,707,536
88,12,4,8727,4994
88,13,2,55,55
88,13,3,539,420
88,13,4,6668,3534
88,13,5,92024,32642
88,14,2,51,47
88,14,3,463,340
88,14,4,5016,2571
88,14,5,59164,21416
88,15,2,44,42
88,15,3,352,276
88,15,4,3733,1936
88,15,5,40097,14256
88,16,2,39,37
88,16,3,284,226
88,16,4,2936,1375
88,16,5,28638,9829
88,17,2,35,32
88,17,3,233,187
88,17,4,2339,1155
88,17,5,20403,6958
88,18,2,30,30
88,18,3,174,152
88,18,4,1597,851
88,18,5,15646,5256
88,19,2,29,27
88,19,3,159,135
88,19,4,1322,695
88,19,5,11373,3743
88,19,6,84545,20509
88,20,2,26,23
88,20,3,139,115
88,20,4,1022,568
88,20,5,8522,2904
88,20,6,58804,15414
88,21,2,22,21
88,21,3,114,93
88,21,4,859,457
88,21,5,6570,2318
88,21,6,43700,11725
88,22,2,21,20
88,22,3,91,85
88,22,4,619,368
88,22,5,5226,1724
88,22,6,35217,8636
88,23,2,20,19
88,23,3,85,78
88,23,4,574,322
88,23,5,3548,1378
88,23,6,26528,6084
88,24,2,19,17
88,24,3,77,70
88,24,4,418,283
88,24,5,2499,1152
88,24,6,19921,4650
89,3,2,1306,1306
89,4,2,668,668
89,4,3,28725,28725
89,5,2,393,392
89,5,3,12390,11357
89,6,2,267,267
89,6,3,6122,5756
89,7,2,195,191
89,7,3,4002,3357
89,8,2,145,145
89,8,3,2633,2103
89,8,4,56218,36513
89,9,2,121,110
89,9,3,1749,1415
89,9,4,32361,20342
89,10,2,91,89
89,10,3,1155,962
89,10,4,23266,12363
89,11,2,77,75
89,11,3,795,712
89,11,4,15516,7622
89,12,2,67,63
89,12,3,728,549
89,12,4,9154,5162
89,13,2,56,55
89,13,3,559,425
89,13,4,7098,3670
89,14,2,52,48
89,14,3,467,350
89,14,4,5165,2670
89,14,5,62814,22467
89,15,2,45,42
89,15,3,359,279
89,15,4,3779,2018
89,15,5,43297,15255
89,16,2,40,38
89,16,3,310,234
89,16,4,3147,1536
89,16,5,31275,10769
89,17,2,35,32
89,17,3,242,194
89,17,4,2430,1184
89,17,5,21021,7199
89,18,2,31,30
89,18,3,186,159
89,18,4,1676,925
89,18,5,16285,5711
89,19,2,29,28
89,19,3,160,141
89,19,4,1440,712
89,19,5,12227,3987
89,20,2,27,24
89,20,3,149,121
89,20,4,1092,601
89,20,5,9360,3093
89,20,6,65574,16141
89,21,2,23,22
89,21,3,116,98
89,21,4,887,488
89,21,5,7115,2408
89,21,6,47018,12308
89,22,2,21,21
89,22,3,95,86
89,22,4,688,377
89,22,5,5450,1849
89,22,6,38137,9378
89,23,2,20,19
89,23,3,86,79
89,23,4,584,329
89,23,5,3838,1424
89,23,6,27804,6672
89,24,2,19,18
89,24,3,84,71
89,24,4,421,290
89,24,5,2505,1195
89,24,6,21505,5111
90,3,2,1350,1350
90,4,2,675,675
90,4,3,29385,29385
90,5,2,414,414
90,5,3,12900,12024
90,6,2,273,270
90,6,3,6364,5880
90,7,2,195,193
90,7,3,4241,3434
90,8,2,152,147
90,8,3,2705,2149
90,8,4,58378,37767
90,9,2,123,120
90,9,3,1848,1450
90,9,4,33169,21030
90,10,2,91,90
90,10,3,1195,981
90,10,4,24113,12735
90,11,2,79,76
90,11,3,810,729
90,11,4,16369,7871
90,12,2,68,68
90,12,3,735,563
90,12,4,9403,5340
90,13,2,56,56
90,13,3,574,437
90,13,4,7420,3801
90,14,2,52,49
90,14,3,474,354
90,14,4,5373,2733
90,14,5,67227,23240
90,15,2,46,42
90,15,3,371,288
90,15,4,4090,2100
90,15,5,45889,16020
90,16,2,41,38
90,16,3,321,237
90,16,4,3283,1570
90,16,5,32109,11352
90,17,2,36,33
90,17,3,250,202
90,17,4,2620,1239
90,17,5,22696,8132
90,18,2,31,30
90,18,3,190,160
90,18,4,1739,970
90,18,5,17150,5920
90,19,2,29,28
90,19,3,162,143
90,19,4,1521,754
90,19,5,13362,4382
90,20,2,27,25
90,20,3,153,126
90,20,4,1168,635
90,20,5,10025,3204
90,20,6,68631,17433
90,21,2,25,22
90,21,3,121,103
90,21,4,946,519
90,21,5,7400,2576
90,21,6,51363,13256
90,22,2,21,21
90,22,3,96,90
90,22,4,728,401
90,22,5,5577,1997
90,22,6,38937,9851
90,23,2,20,20
90,23,3,87,83
90,23,4,614,337
90,23,5,4238,1476
90,23,6,29819,7236
90,24,2,19,18
90,24,3,85,72
90,24,4,424,297
90,24,5,2508,1234
90,24,6,23053,5340
91,3,2,1365,1365
91,4,2,683,683
91,4,3,30720,30713
91,5,2,419,419
91,5,3,13475,12285
91,6,2,273,273
91,6,3,6774,6279
91,7,2,195,195
91,7,3,4333,3510
91,8,2,158,148
91,8,3,2753,2196
91,8,4,62295,39051
91,9,2,126,122
91,9,3,1943,1487
91,9,4,35816,21729
91,10,2,91,91
91,10,3,1249,1092
91,10,4,24980,13195
91,11,2,80,77
91,11,3,825,745
91,11,4,17137,8116
91,12,2,72,69
91,12,3,740,577
91,12,4,9666,5529
91,13,2,62,59
91,13,3,587,476
91,13,4,7744,3941
91,14,2,53,50
91,14,3,481,364
91,14,4,5795,2841
91,14,5,71968,24031
91,15,2,47,43
91,15,3,393,298
91,15,4,4273,2148
91,15,5,48522,16581
91,16,2,42,39
91,16,3,333,239
91,16,4,3419,1638
91,16,5,33665,11944
91,17,2,37,34
91,17,3,259,204
91,17,4,2745,1269
91,17,5,23821,8405
91,18,2,31,31
91,18,3,199,167
91,18,4,1938,1022
91,18,5,17953,6264
91,19,2,30,28
91,19,3,163,144
91,19,4,1599,767
91,19,5,14088,4646
91,20,2,28,25
91,20,3,154,128
91,20,4,1218,651
91,20,5,10717,3431
91,20,6,71586,18237
91,21,2,25,22
91,21,3,126,109
91,21,4,1012,546
91,21,5,8167,2752
91,21,6,54528,13884
91,22,2,22,21
91,22,3,116,91
91,22,4,773,427
91,22,5,6403,2147
91,22,6,42679,10656
91,23,2,20,20
91,23,3,87,84
91,23,4,620,357
91,23,5,4557,1587
91,23,6,31805,7902
91,24,2,19,19
91,24,3,85,77
91,24,4,428,315
91,24,5,2508,1278
91,24,6,24931,5597
92,3,2,1411,1411
92,4,2,713,713
92,4,3,31395,31395
92,5,2,424,424
92,5,3,13982,12568
92,6,2,292,292
92,6,3,7039,6425
92,7,2,211,211
92,7,3,4459,3588
92,8,2,162,150
92,8,3,2775,2243
92,8,4,64691,40365
92,9,2,127,123
92,9,3,2007,1513
92,9,4,37362,22448
92,10,2,102,102
92,10,3,1341,1123
92,10,4,25854,13681
92,11,2,87,84
92,11,3,838,762
92,11,4,17974,9134
92,12,2,73,69
92,12,3,752,591
92,12,4,9881,5712
92,13,2,63,60
92,13,3,624,489
92,13,4,8216,4084
92,14,2,53,51
92,14,3,496,388
92,14,4,5950,3128
92,14,5,76143,25208
92,15,2,49,43
92,15,3,413,307
92,15,4,4507,2233
92,15,5,51500,17425
92,16,2,43,41
92,16,3,336,248
92,16,4,3595,1714
92,16,5,35522,12351
92,17,2,38,35
92,17,3,269,212
92,17,4,2866,1294
92,17,5,26172,8865
92,18,2,31,31
92,18,3,211,174
92,18,4,2025,1043
92,18,5,19005,6486
92,19,2,30,30
92,19,3,163,151
92,19,4,1671,809
92,19,5,14328,4949
92,20,2,28,26
92,20,3,156,129
92,20,4,1276,663
92,20,5,11116,3529
92,20,6,79014,19058
92,21,2,26,23
92,21,3,134,110
92,21,4,1069,561
92,21,5,8457,2852
92,21,6,58527,15032
92,22,2,22,21
92,22,3,118,92
92,22,4,786,456
92,22,5,6618,2284
92,22,6,45639,11509
92,23,2,21,20
92,23,3,96,85
92,23,4,625,364
92,23,5,4852,1708
92,23,6,34509,8588
92,24,2,20,19
92,24,3,85,78
92,24,4,432,322
92,24,5,2510,1369
92,24,6,25873,6084
93,3,2,1426,1426
93,4,2,721,721
93,4,3,32806,32806
93,5,2,429,429
93,5,3,14376,13263
93,6,2,295,295
93,6,3,7455,6572
93,7,2,213,213
93,7,3,4687,3880
93,8,2,165,163
93,8,3,2913,2453
93,8,4,68858,41711
93,9,2,128,124
93,9,3,2012,1550
93,9,4,38639,23178
93,10,2,103,103
93,10,3,1390,1144
93,10,4,27606,14071
93,11,2,88,86
93,11,3,935,863
93,11,4,18610,9495
93,12,2,75,72
93,12,3,767,651
93,12,4,10066,5906
93,13,2,63,60
93,13,3,638,494
93,13,4,8555,4228
93,14,2,55,54
93,14,3,502,399
93,14,4,6075,3249
93,14,5,81161,26426
93,15,2,50,44
93,15,3,418,317
93,15,4,4574,2406
93,15,5,54357,19394
93,16,2,44,41
93,16,3,342,250
93,16,4,3715,1785
93,16,5,39356,12980
93,17,2,39,37
93,17,3,280,225
93,17,4,2989,1357
93,17,5,27425,9377
93,18,2,31,31
93,18,3,220,181
93,18,4,2106,1096
93,18,5,20238,6686
93,19,2,30,30
93,19,3,168,152
93,19,4,1781,852
93,19,5,14733,5106
93,20,2,29,27
93,20,3,158,140
93,20,4,1371,703
93,20,5,11545,3762
93,20,6,84431,20493
93,21,2,26,23
93,21,3,139,116
93,21,4,1120,572
93,21,5,9059,2940
93,21,6,61031,15629
93,22,2,23,22
93,22,3,124,98
93,22,4,846,465
93,22,5,7059,2372
93,22,6,48276,12057
93,23,2,21,21
93,23,3,98,86
93,23,4,626,372
93,23,5,5145,1844
93,23,6,36721,9236
93,24,2,20,19
93,24,3,87,79
93,24,4,440,330
93,24,5,2511,1411
93,24,6,27688,6619
94,3,2,1473,1473
94,4,2,729,729
94,4,3,33511,33511
94,5,2,452,452
94,5,3,14685,13555
94,6,2,303,298
94,6,3,7748,6721
94,7,2,218,215
94,7,3,4874,3962
94,8,2,167,165
94,8,3,2963,2503
94,8,4,71693,45590
94,9,2,130,126
94,9,3,2109,1703
94,9,4,41487,25621
94,10,2,104,104
94,10,3,1416,1166
94,10,4,28547,14570
94,11,2,90,87
94,11,3,964,881
94,11,4,19887,9776
94,12,2,76,73
94,12,3,779,674
94,12,4,10147,6761
94,13,2,64,61
94,13,3,655,521
94,13,4,8984,4708
94,14,2,55,54
94,14,3,516,403
94,14,4,6460,3317
94,14,5,83785,27623
94,15,2,51,47
94,15,3,433,339
94,15,4,4900,2501
94,15,5,57908,20361
94,16,2,44,42
94,16,3,344,259
94,16,4,3940,1863
94,16,5,41058,14136
94,17,2,40,37
94,17,3,295,227
94,17,4,3118,1383
94,17,5,28605,9870
94,18,2,35,32
94,18,3,237,194
94,18,4,2210,1175
94,18,5,21646,7087
94,19,2,30,30
94,19,3,180,154
94,19,4,1861,896
94,19,5,16097,5423
94,20,2,29,28
94,20,3,159,141
94,20,4,1450,715
94,20,5,12661,4005
94,20,6,85967,21418
94,21,2,27,24
94,21,3,148,121
94,21,4,1190,627
94,21,5,9354,3147
94,21,6,63603,16343
94,22,2,23,22
94,22,3,126,99
94,22,4,899,496
94,22,5,7316,2444
94,22,6,51424,12562
94,23,2,21,21
94,23,3,100,90
94,23,4,627,401
94,23,5,5514,1901
94,23,6,39781,9695
94,24,2,20,20
94,24,3,88,83
94,24,4,442,337
94,24,5,2514,1457
94,24,6,29150,7223
95,3,2,1489,1489
95,4,2,760,760
95,4,3,34984,34984
95,5,2,456,456
95,5,3,15070,13851
95,6,2,304,301
95,6,3,8104,7157
95,7,2,225,218
95,7,3,5004,4045
95,8,2,170,167
95,8,3,2995,2554
95,8,4,76203,47049
95,9,2,132,127
95,9,3,2149,1742
95,9,4,43281,26421
95,10,2,107,105
95,10,3,1521,1197
95,10,4,30295,16179
95,11,2,91,88
95,11,3,999,899
95,11,4,20167,10070
95,12,2,78,74
95,12,3,795,689
95,12,4,10271,6975
95,13,2,66,63
95,13,3,712,534
95,13,4,9035,4926
95,14,2,56,55
95,14,3,532,414
95,14,4,6784,3536
95,14,5,87751,31948
95,15,2,51,48
95,15,3,442,342
95,15,4,5098,2553
95,15,5,59617,21008
95,16,2,46,42
95,16,3,347,280
95,16,4,4092,2013
95,16,5,43242,14850
95,17,2,40,38
95,17,3,317,235
95,17,4,3225,1448
95,17,5,30224,10411
95,18,2,36,32
95,18,3,246,196
95,18,4,2313,1199
95,18,5,22701,7300
95,19,2,31,30
95,19,3,191,160
95,19,4,1895,970
95,19,5,16881,5875
95,20,2,30,28
95,20,3,160,143
95,20,4,1538,732
95,20,5,12967,4256
95,21,2,28,25
95,21,3,154,127
95,21,4,1244,638
95,21,5,10280,3235
95,21,6,71361,17607
95,22,2,25,22
95,22,3,130,104
95,22,4,946,523
95,22,5,8167,2708
95,22,6,55296,13590
95,23,2,21,21
95,23,3,103,92
95,23,4,628,409
95,23,5,5977,2049
95,23,6,42309,10095
95,24,2,20,20
95,24,3,88,84
95,24,4,445,357
95,24,5,2515,1588
95,24,6,30697,7525
96,3,2,1536,1536
96,4,2,768,768
96,4,3,35736,35736
96,5,2,462,461
96,5,3,15365,14592
96,6,2,304,304
96,6,3,8118,7296
96,7,2,227,220
96,7,3,5051,4128
96,8,2,174,168
96,8,3,3002,2616
96,8,4,79426,48540
96,9,2,136,128
96,9,3,2306,1782
96,9,4,46066,27243
96,10,2,110,106
96,10,3,1563,1220
96,10,4,31462,16724
96,11,2,92,89
96,11,3,1042,917
96,11,4,21203,10447
96,12,2,79,75
96,12,3,810,704
96,12,4,10289,7192
96,13,2,68,63
96,13,3,738,547
96,13,4,9131,5088
96,14,2,56,55
96,14,3,537,432
96,14,4,6977,3662
96,14,5,88752,33374
96,15,2,52,49
96,15,3,445,352
96,15,4,5341,2650
96,15,5,60707,22023
96,16,2,47,42
96,16,3,349,288
96,16,4,4244,2052
96,16,5,43369,15318
96,17,2,41,39
96,17,3,327,238
96,17,4,3430,1582
96,17,5,31757,11368
96,18,2,37,33
96,18,3,258,203
96,18,4,2468,1254
96,18,5,23733,7723
96,19,2,32,31
96,19,3,199,162
96,19,4,2073,991
96,19,5,17112,6059
96,20,2,30,28
96,20,3,163,144
96,20,4,1608,768
96,20,5,13467,4656
96,21,2,28,26
96,21,3,155,128
96,21,4,1313,654
96,21,5,10472,3347
96,21,6,74718,18373
96,22,2,26,22
96,22,3,136,110
96,22,4,996,555
96,22,5,8611,2784
96,22,6,58838,14117
96,23,2,23,21
96,23,3,117,93
96,23,4,757,435
96,23,5,6325,2183
96,23,6,46130,11303
96,24,2,20,20
96,24,3,88,85
96,24,4,448,368
96,24,5,2516,1636
96,24,6,31232,8196
97,3,2,1552,1552
97,4,2,776,776
97,4,3,37256,37248
97,5,2,466,466
97,5,3,15697,14900
97,6,2,324,324
97,6,3,8572,7453
97,7,2,229,222
97,7,3,5354,4213
97,8,2,181,170
97,8,3,3189,2668
97,8,4,84297,50052
97,9,2,140,130
97,9,3,2349,1811
97,9,4,48227,28195
97,10,2,114,107
97,10,3,1589,1242
97,10,4,33231,17286
97,11,2,92,90
97,11,3,1128,935
97,11,4,22068,10759
97,12,2,80,76
97,12,3,826,720
97,12,4,11327,7413
97,13,2,69,64
97,13,3,756,560
97,13,4,9925,5254
97,14,2,56,56
97,14,3,542,437
97,14,4,7424,3790
97,14,5,94181,34844
97,15,2,53,50
97,15,3,453,356
97,15,4,5509,2794
97,15,5,63951,23015
97,16,2,48,43
97,16,3,350,298
97,16,4,4433,2134
97,16,5,47836,16066
97,17,2,42,39
97,17,3,338,240
97,17,4,3570,1644
97,17,5,33392,11709
97,18,2,37,34
97,18,3,268,211
97,18,4,2548,1283
97,18,5,25787,8526
97,19,2,32,31
97,19,3,215,169
97,19,4,2106,1037
97,19,5,19013,6402
97,20,2,30,30
97,20,3,164,151
97,20,4,1678,786
97,20,5,14601,4807
97,21,2,29,26
97,21,3,156,130
97,21,4,1366,666
97,21,5,11518,3548
97,21,6,78283,19179
97,22,2,27,23
97,22,3,141,115
97,22,4,1052,565
97,22,5,8706,2884
97,22,6,62261,14758
97,23,2,23,22
97,23,3,123,94
97,23,4,781,464
97,23,5,6877,2341
97,23,6,48174,11742
97,24,2,21,21
97,24,3,101,86
97,24,4,562,376
97,24,5,3272,1759
97,24,6,34956,8823
98,3,2,1601,1601
98,4,2,809,809
98,4,3,38024,38024
98,5,2,490,490
98,5,3,16016,15211
98,6,2,327,327
98,6,3,8826,7612
98,7,2,242,238
98,7,3,5382,4536
98,8,2,185,172
98,8,3,3260,2720
98,8,4,87543,51610
98,9,2,142,142
98,9,3,2389,1852
98,9,4,51057,29052
98,10,2,119,108
98,10,3,1676,1274
98,10,4,34416,17748
98,11,2,93,91
98,11,3,1168,954
98,11,4,23158,11066
98,12,2,80,77
98,12,3,846,735
98,12,4,11852,7636
98,13,2,70,68
98,13,3,774,573
98,13,4,10171,5428
98,14,2,56,56
98,14,3,546,448
98,14,4,7773,3920
98,15,2,54,50
98,15,3,501,366
98,15,4,5864,2856
98,15,5,67490,24082
98,16,2,49,43
98,16,3,350,307
98,16,4,4650,2181
98,16,5,50346,17114
98,17,2,42,41
98,17,3,345,248
98,17,4,3704,1718
98,17,5,36142,12303
98,18,2,38,35
98,18,3,278,213
98,18,4,2726,1307
98,18,5,26941,8951
98,19,2,33,31
98,19,3,221,176
98,19,4,2229,1089
98,19,5,20415,6618
98,20,2,30,30
98,20,3,165,152
98,20,4,1745,829
98,20,5,15012,5082
98,21,2,29,27
98,21,3,157,140
98,21,4,1461,705
98,21,5,12160,3668
98,21,6,81696,20599
98,22,2,27,24
98,22,3,148,116
98,22,4,1122,580
98,22,5,9232,2973
98,22,6,64053,15805
98,23,2,23,22
98,23,3,128,98
98,23,4,787,490
98,23,5,7251,2408
98,23,6,50598,12289
98,24,2,21,21
98,24,3,106,90
98,24,4,584,384
98,24,5,3512,1895
98,24,6,37358,9560
99,3,2,1617,1617
99,4,2,817,817
99,4,3,39625,39625
99,5,2,495,495
99,5,3,16320,16019
99,6,2,336,330
99,6,3,9015,8085
99,7,2,246,241
99,7,3,5427,4625
99,8,2,190,174
99,8,3,3464,2946
99,8,4,92672,56133
99,9,2,143,143
99,9,3,2411,1892
99,9,4,53522,29920
99,10,2,122,109
99,10,3,1768,1406
99,10,4,36382,18335
99,11,2,94,92
99,11,3,1213,972
99,11,4,24165,11466
99,12,2,81,78
99,12,3,859,751
99,12,4,12595,7871
99,13,2,71,69
99,13,3,789,587
99,13,4,10690,5598
99,14,2,63,60
99,14,3,611,481
99,14,4,8019,4052
99,15,2,54,51
99,15,3,503,370
99,15,4,6094,2957
99,15,5,70996,24856
99,16,2,49,44
99,16,3,350,310
99,16,4,4887,2265
99,16,5,52500,17672
99,17,2,45,41
99,17,3,346,251
99,17,4,3897,1788
99,17,5,38377,12702
99,18,2,39,37
99,18,3,289,226
99,18,4,2845,1364
99,18,5,28311,9449
99,19,2,33,32
99,19,3,231,183
99,19,4,2325,1110
99,19,5,21313,6811
99,20,2,30,30
99,20,3,166,154
99,20,4,1810,872
99,20,5,16145,5391
99,21,2,29,28
99,21,3,159,142
99,21,4,1530,717
99,21,5,12832,3909
99,21,6,90137,21483
99,22,2,28,24
99,22,3,152,122
99,22,4,1188,630
99,22,5,10092,3173
99,22,6,65815,16506
99,23,2,24,22
99,23,3,132,104
99,23,4,817,500
99,23,5,7724,2497
99,23,6,53544,12771
99,24,2,21,21
99,24,3,108,92
99,24,4,603,405
99,24,5,3829,2022
99,24,6,40903,9933
